AD_ID,CPM,VIEWS,CLICKS,ACTIONS,CHANNEL_NAME,DATE
14180,1.32,1866,72,4,lifestyle_channel_17,2024-11-27
14181,7.76,709,103,2,education_channel_49,2024-10-15
14182,7.9,136,18,3,business_channel_5,2024-12-28
14183,6.67,144,7,0,sports_channel_31,2024-12-05
14184,8.75,180,14,2,education_channel_45,2024-10-03
14185,7.91,363,18,0,news_channel_4,2024-11-19
14186,4.12,567,89,16,business_channel_11,2024-12-18
14187,5.95,661,131,20,business_channel_49,2024-10-25
14188,3.95,764,28,1,education_channel_45,2024-12-06
14189,5.32,307,5,0,business_channel_28,2024-11-20
14190,97.37,82,1,0,entertainment_channel_34,2024-10-20
14191,5.46,851,11,1,tech_channel_2,2024-12-27
14192,8.76,721,34,2,tech_channel_2,2024-11-30
14193,1.75,204,36,0,news_channel_33,2024-12-13
14194,63.93,24,3,0,entertainment_channel_28,2024-12-20
14195,3.76,1101,42,3,business_channel_18,2024-11-10
14196,8.23,637,84,5,tech_channel_32,2024-10-07
14197,26.06,72,6,0,business_channel_49,2024-11-10
14198,9.42,154,18,1,business_channel_27,2024-11-18
14199,7.34,450,7,0,sports_channel_10,2024-12-05
14200,9.97,251,41,3,business_channel_22,2024-11-22
14201,2.76,1368,75,14,lifestyle_channel_17,2024-11-25
14202,1.15,1736,352,23,education_channel_8,2024-10-25
14203,7.5,562,20,4,lifestyle_channel_18,2024-10-11
14204,2.19,972,61,4,business_channel_5,2024-12-07
14205,9.9,297,17,0,entertainment_channel_34,2024-12-02
14206,3.25,528,34,2,sports_channel_15,2024-11-24
14207,5.8,779,115,11,sports_channel_5,2024-10-11
14208,5.95,1059,83,15,news_channel_17,2024-12-01
14209,6.2,374,24,0,travel_channel_30,2024-11-26
14210,5.69,885,22,2,education_channel_49,2024-12-30
14211,4.36,511,123,11,lifestyle_channel_35,2024-11-21
14212,4.21,848,37,3,entertainment_channel_15,2024-12-30
14213,6.84,311,38,3,business_channel_18,2024-10-08
14214,1.25,2000,22,4,business_channel_12,2024-11-19
14215,3.32,1147,60,4,business_channel_35,2024-12-30
14216,8.99,237,10,0,news_channel_21,2024-12-22
14217,2.64,792,110,4,travel_channel_16,2024-10-02
14218,89.91,116,14,3,travel_channel_34,2024-10-06
14219,46.06,61,5,0,travel_channel_49,2024-11-27
14220,5.58,413,28,0,education_channel_47,2024-11-08
14221,7.06,275,5,0,travel_channel_40,2024-11-26
14222,1.45,567,43,2,tech_channel_21,2024-10-07
14223,6.41,369,4,0,education_channel_49,2024-11-09
14224,1.87,1707,195,2,business_channel_49,2024-12-25
14225,69.04,132,8,0,entertainment_channel_34,2024-12-07
14226,8.98,408,41,2,education_channel_47,2024-12-02
14227,3.11,1146,161,9,education_channel_49,2024-12-16
14228,1.81,549,91,6,lifestyle_channel_5,2024-11-12
14229,2.93,1402,104,19,entertainment_channel_28,2024-10-25
14230,1.63,1359,249,44,tech_channel_2,2024-12-20
14231,25.51,223,17,1,business_channel_28,2024-10-12
14232,7.17,211,31,3,business_channel_12,2024-12-26
14233,6.1,792,24,0,sports_channel_10,2024-10-05
14234,3.12,1170,136,9,sports_channel_15,2024-10-17
14235,9.95,289,11,1,travel_channel_49,2024-12-30
14236,9.39,310,16,0,lifestyle_channel_30,2024-11-21
14237,3.07,1071,174,4,entertainment_channel_28,2024-12-19
14238,2.0,1610,193,16,sports_channel_6,2024-11-29
14239,4.9,354,43,5,travel_channel_40,2024-11-10
14240,1.38,640,122,0,lifestyle_channel_17,2024-12-02
14241,8.09,403,3,0,news_channel_26,2024-12-03
14242,30.19,180,26,0,education_channel_6,2024-11-18
14243,6.37,835,72,13,tech_channel_2,2024-11-23
14244,7.5,151,23,2,education_channel_6,2024-12-05
14245,4.61,516,35,4,sports_channel_5,2024-10-04
14246,1.47,1345,140,38,education_channel_49,2024-10-22
14247,96.42,97,8,0,business_channel_12,2024-11-08
14248,1.93,1295,51,5,tech_channel_36,2024-12-13
14249,4.56,139,4,1,tech_channel_32,2024-12-18
14250,7.03,448,33,0,education_channel_45,2024-12-20
14251,13.59,402,29,1,tech_channel_30,2024-11-16
14252,3.38,271,15,0,news_channel_17,2024-12-13
14253,3.57,1378,175,4,business_channel_5,2024-10-05
14254,5.14,1258,136,7,business_channel_12,2024-11-03
14255,4.69,310,21,0,sports_channel_31,2024-11-26
14256,9.08,175,13,1,tech_channel_36,2024-10-03
14257,46.91,24,0,0,travel_channel_49,2024-12-23
14258,72.07,65,8,0,business_channel_34,2024-12-02
14259,5.43,800,137,11,education_channel_47,2024-11-02
14260,2.9,963,103,18,education_channel_49,2024-11-13
14261,4.44,935,55,3,tech_channel_32,2024-11-08
14262,9.27,80,6,0,business_channel_22,2024-11-21
14263,2.8,1074,199,17,business_channel_35,2024-11-05
14264,91.8,117,28,1,news_channel_4,2024-11-01
14265,4.4,743,53,5,tech_channel_36,2024-12-19
14266,1.46,1425,72,1,entertainment_channel_34,2024-10-31
14267,8.31,267,33,1,travel_channel_49,2024-11-29
14268,8.96,362,31,2,tech_channel_30,2024-11-27
14269,51.78,119,18,0,tech_channel_30,2024-12-03
14270,8.25,350,53,14,education_channel_49,2024-11-28
14271,1.57,293,42,7,travel_channel_30,2024-12-18
14272,74.49,91,9,0,news_channel_33,2024-11-23
14273,5.33,533,110,8,entertainment_channel_34,2024-12-06
14274,7.85,476,19,2,news_channel_26,2024-12-27
14275,5.82,765,7,0,lifestyle_channel_18,2024-10-31
14276,4.53,176,12,0,entertainment_channel_15,2024-10-19
14277,9.85,424,14,1,education_channel_49,2024-10-15
14278,3.47,314,43,1,lifestyle_channel_18,2024-12-07
14279,2.84,881,100,12,lifestyle_channel_17,2024-10-07
14280,1.18,1176,145,6,business_channel_28,2024-10-18
14281,7.72,565,121,10,lifestyle_channel_18,2024-12-23
14282,6.86,661,89,1,tech_channel_2,2024-12-24
14283,2.96,898,66,11,news_channel_4,2024-10-17
14284,3.3,1219,251,24,news_channel_17,2024-10-06
14285,3.8,991,69,7,travel_channel_30,2024-11-04
14286,1.46,1400,14,1,travel_channel_8,2024-12-11
14287,73.66,34,3,0,tech_channel_36,2024-12-27
14288,2.56,1435,48,9,sports_channel_31,2024-10-08
14289,2.9,710,37,2,tech_channel_30,2024-10-09
14290,5.61,662,67,0,tech_channel_21,2024-12-01
14291,6.7,408,68,6,business_channel_22,2024-10-18
14292,5.52,1253,76,7,business_channel_5,2024-12-15
14293,8.98,81,1,0,business_channel_18,2024-12-31
14294,6.2,575,37,1,sports_channel_15,2024-12-22
14295,1.48,2000,91,7,travel_channel_30,2024-10-13
14296,8.04,342,8,0,lifestyle_channel_30,2024-12-23
14297,9.46,385,35,1,lifestyle_channel_5,2024-12-29
14298,4.14,1003,9,0,travel_channel_20,2024-10-07
14299,9.88,189,10,1,business_channel_28,2024-12-10
14300,5.91,192,12,0,entertainment_channel_23,2024-11-05
14301,5.44,959,85,17,travel_channel_8,2024-10-16
14302,89.6,71,4,0,tech_channel_36,2024-10-03
14303,1.44,1731,145,9,education_channel_6,2024-12-30
14304,8.61,135,7,1,news_channel_26,2024-12-25
14305,3.19,647,88,3,business_channel_35,2024-10-17
14306,58.13,39,1,0,business_channel_5,2024-10-26
14307,7.39,568,62,7,tech_channel_30,2024-10-15
14308,7.11,848,98,4,news_channel_26,2024-12-09
14309,12.5,656,32,9,business_channel_49,2024-12-15
14310,9.58,407,32,1,travel_channel_16,2024-11-05
14311,2.28,576,149,13,travel_channel_40,2024-11-24
14312,3.57,663,55,4,lifestyle_channel_17,2024-10-24
14313,3.59,273,33,0,education_channel_47,2024-12-09
14314,6.98,726,34,3,education_channel_45,2024-10-19
14315,5.18,204,36,4,lifestyle_channel_35,2024-12-15
14316,49.96,90,4,0,education_channel_8,2024-10-10
14317,6.87,404,19,3,travel_channel_4,2024-12-29
14318,3.14,1359,114,12,entertainment_channel_34,2024-10-10
14319,8.41,610,155,4,business_channel_49,2024-12-14
14320,3.34,321,37,6,entertainment_channel_23,2024-11-22
14321,7.24,336,39,8,travel_channel_4,2024-12-28
14322,7.25,80,4,0,business_channel_34,2024-11-09
14323,3.07,911,55,19,news_channel_19,2024-11-12
14324,3.35,1085,151,4,lifestyle_channel_5,2024-11-23
14325,6.06,859,20,4,travel_channel_30,2024-11-27
14326,2.34,1666,80,1,sports_channel_10,2024-10-29
14327,9.99,210,5,0,travel_channel_34,2024-11-16
14328,77.78,136,1,0,travel_channel_40,2024-12-21
14329,7.95,676,15,2,business_channel_22,2024-10-11
14330,9.28,451,35,5,lifestyle_channel_35,2024-11-14
14331,6.52,528,49,3,entertainment_channel_23,2024-11-13
14332,9.06,83,3,0,business_channel_27,2024-12-09
14333,53.28,73,6,0,sports_channel_31,2024-11-18
14334,78.39,58,7,0,education_channel_47,2024-11-12
14335,1.18,2000,179,14,travel_channel_40,2024-12-05
14336,9.59,474,48,0,travel_channel_16,2024-10-18
14337,48.92,167,25,4,tech_channel_36,2024-11-09
14338,16.02,229,25,2,tech_channel_30,2024-11-07
14339,7.48,535,87,2,business_channel_22,2024-11-28
14340,1.11,2000,167,7,business_channel_35,2024-10-19
14341,5.91,258,5,1,business_channel_12,2024-11-27
14342,1.83,1600,299,57,tech_channel_30,2024-12-02
14343,5.08,762,21,1,entertainment_channel_15,2024-10-07
14344,34.31,351,54,3,lifestyle_channel_35,2024-11-02
14345,5.91,283,17,0,entertainment_channel_21,2024-12-12
14346,1.5,1594,189,7,travel_channel_16,2024-12-06
14347,2.16,711,74,0,education_channel_8,2024-10-31
14348,2.44,509,70,0,entertainment_channel_21,2024-11-24
14349,3.45,1335,185,16,entertainment_channel_23,2024-11-21
14350,3.63,1228,173,6,business_channel_11,2024-10-26
14351,56.41,118,10,1,business_channel_49,2024-10-02
14352,35.66,42,3,0,travel_channel_8,2024-12-07
14353,62.15,218,34,0,news_channel_17,2024-10-27
14354,61.02,119,4,1,news_channel_26,2024-10-19
14355,5.78,252,52,2,entertainment_channel_23,2024-10-10
14356,3.14,327,55,0,business_channel_22,2024-11-01
14357,79.47,42,0,0,tech_channel_30,2024-12-20
14358,7.27,363,14,0,tech_channel_32,2024-10-16
14359,7.93,495,22,0,travel_channel_20,2024-12-08
14360,9.13,143,11,3,tech_channel_30,2024-11-06
14361,5.73,257,7,0,business_channel_35,2024-12-27
14362,3.73,788,50,1,business_channel_12,2024-12-13
14363,2.88,1678,88,3,education_channel_47,2024-12-15
14364,8.09,215,13,0,lifestyle_channel_35,2024-11-04
14365,45.16,80,9,2,travel_channel_16,2024-12-05
14366,4.34,286,18,0,travel_channel_4,2024-11-21
14367,2.98,783,45,1,business_channel_5,2024-10-28
14368,7.26,396,19,0,business_channel_11,2024-10-30
14369,1.95,1088,23,1,news_channel_17,2024-11-09
14370,5.84,523,5,0,business_channel_12,2024-11-02
14371,2.87,1298,238,14,entertainment_channel_23,2024-12-16
14372,9.04,670,51,1,tech_channel_2,2024-11-15
14373,82.52,123,17,1,education_channel_6,2024-10-09
14374,1.22,1635,112,12,travel_channel_40,2024-12-02
14375,8.76,485,38,0,sports_channel_5,2024-10-09
14376,6.61,328,6,0,entertainment_channel_15,2024-12-12
14377,1.44,380,59,6,news_channel_19,2024-10-19
14378,4.85,360,22,0,entertainment_channel_21,2024-10-17
14379,3.25,964,72,0,news_channel_26,2024-10-12
14380,3.23,1283,358,21,education_channel_8,2024-11-20
14381,9.43,766,56,1,travel_channel_20,2024-11-30
14382,4.8,249,48,6,tech_channel_32,2024-10-08
14383,6.42,191,22,2,news_channel_4,2024-12-13
14384,6.72,721,140,5,travel_channel_30,2024-10-25
14385,9.73,668,30,3,tech_channel_30,2024-11-09
14386,8.85,244,39,0,travel_channel_8,2024-11-23
14387,8.69,500,12,0,entertainment_channel_21,2024-11-27
14388,1.37,1767,95,5,entertainment_channel_21,2024-12-04
14389,3.21,249,21,1,news_channel_19,2024-10-22
14390,2.49,825,90,4,lifestyle_channel_35,2024-12-12
14391,8.8,157,5,0,lifestyle_channel_5,2024-12-10
14392,4.03,830,106,3,education_channel_49,2024-12-24
14393,1.37,2000,263,20,tech_channel_30,2024-11-28
14394,2.61,430,30,0,business_channel_22,2024-11-25
14395,4.65,1016,24,4,sports_channel_5,2024-10-26
14396,9.9,313,5,0,business_channel_11,2024-12-09
14397,7.89,364,6,0,entertainment_channel_34,2024-11-12
14398,6.9,620,14,1,education_channel_45,2024-12-13
14399,6.02,88,2,0,education_channel_6,2024-10-23
14400,6.46,389,34,7,business_channel_49,2024-10-29
14401,5.11,671,69,9,travel_channel_40,2024-12-15
14402,4.13,762,40,4,entertainment_channel_21,2024-11-19
14403,5.84,175,28,0,education_channel_47,2024-10-25
14404,1.17,462,49,0,sports_channel_15,2024-10-28
14405,4.23,576,53,0,tech_channel_32,2024-10-06
14406,3.61,1116,99,14,tech_channel_2,2024-11-22
14407,3.66,1392,37,1,business_channel_49,2024-10-20
14408,8.18,607,19,1,business_channel_18,2024-12-28
14409,49.07,184,14,0,travel_channel_8,2024-12-03
14410,9.64,443,27,2,business_channel_49,2024-12-20
14411,89.62,26,0,0,sports_channel_10,2024-10-08
14412,75.34,71,1,0,entertainment_channel_34,2024-11-23
14413,8.31,136,18,2,entertainment_channel_15,2024-12-27
14414,82.31,54,6,1,tech_channel_36,2024-12-04
14415,3.51,529,16,2,education_channel_6,2024-12-14
14416,2.22,1825,362,50,sports_channel_5,2024-11-07
14417,82.33,104,2,0,business_channel_11,2024-10-26
14418,9.23,570,52,5,news_channel_21,2024-10-23
14419,4.59,198,8,1,news_channel_17,2024-11-20
14420,2.31,1031,68,6,tech_channel_32,2024-11-06
14421,9.78,103,19,1,news_channel_19,2024-12-15
14422,3.09,615,26,3,travel_channel_16,2024-12-01
14423,1.1,2000,228,9,sports_channel_10,2024-11-01
14424,73.19,114,9,0,lifestyle_channel_18,2024-12-14
14425,2.6,1189,75,0,lifestyle_channel_30,2024-12-04
14426,79.42,38,1,0,sports_channel_5,2024-12-18
14427,9.6,173,6,1,news_channel_14,2024-12-04
14428,9.54,591,16,3,travel_channel_8,2024-10-08
14429,6.16,143,23,1,lifestyle_channel_17,2024-10-26
14430,9.16,427,22,4,news_channel_14,2024-11-04
14431,5.83,630,38,5,tech_channel_21,2024-10-21
14432,7.08,548,32,3,news_channel_4,2024-11-27
14433,3.53,213,55,1,travel_channel_16,2024-10-31
14434,2.91,462,70,1,sports_channel_5,2024-11-11
14435,7.78,644,72,6,business_channel_27,2024-12-26
14436,57.67,21,1,0,news_channel_21,2024-11-17
14437,7.05,407,60,17,entertainment_channel_21,2024-10-04
14438,5.11,241,7,0,business_channel_35,2024-12-10
14439,4.09,484,21,0,lifestyle_channel_35,2024-12-25
14440,8.0,565,45,6,news_channel_14,2024-11-05
14441,7.4,445,4,0,travel_channel_16,2024-10-25
14442,2.99,1123,139,5,entertainment_channel_21,2024-12-06
14443,8.04,285,9,0,sports_channel_15,2024-10-10
14444,7.95,566,29,2,lifestyle_channel_30,2024-11-19
14445,7.51,243,12,0,news_channel_4,2024-11-02
14446,81.6,46,1,0,sports_channel_15,2024-11-22
14447,7.67,444,93,16,news_channel_17,2024-10-10
14448,2.36,753,106,1,travel_channel_34,2024-11-03
14449,6.37,259,38,3,travel_channel_4,2024-10-17
14450,1.82,786,26,0,entertainment_channel_23,2024-12-26
14451,1.23,1913,59,5,business_channel_27,2024-12-22
14452,6.83,542,2,0,news_channel_26,2024-11-20
14453,6.23,90,1,0,business_channel_22,2024-10-09
14454,3.55,989,74,0,business_channel_28,2024-11-26
14455,7.02,102,7,0,news_channel_21,2024-11-07
14456,88.69,14,1,0,education_channel_49,2024-12-07
14457,6.24,768,139,0,lifestyle_channel_35,2024-12-01
14458,4.37,844,44,0,business_channel_22,2024-10-16
14459,2.33,851,81,15,travel_channel_4,2024-12-19
14460,4.62,632,73,2,business_channel_18,2024-10-24
14461,5.55,448,57,6,tech_channel_2,2024-11-15
14462,5.0,109,20,0,entertainment_channel_34,2024-12-11
14463,6.27,189,20,3,news_channel_33,2024-11-02
14464,1.14,256,14,0,travel_channel_49,2024-11-22
14465,4.57,930,63,2,business_channel_12,2024-11-13
14466,6.29,505,24,7,lifestyle_channel_35,2024-10-06
14467,9.85,237,30,3,sports_channel_15,2024-10-05
14468,4.22,785,44,3,entertainment_channel_15,2024-11-18
14469,5.53,276,29,1,lifestyle_channel_18,2024-12-09
14470,29.29,91,1,0,travel_channel_16,2024-11-07
14471,2.56,804,75,0,sports_channel_15,2024-11-03
14472,6.95,797,52,2,news_channel_17,2024-10-26
14473,3.23,870,21,6,tech_channel_21,2024-11-11
14474,4.49,1143,75,15,sports_channel_15,2024-10-26
14475,6.54,422,21,1,tech_channel_21,2024-11-20
14476,1.12,1911,566,109,sports_channel_10,2024-11-18
14477,7.57,727,80,6,travel_channel_20,2024-10-06
14478,3.32,1108,65,5,business_channel_34,2024-10-30
14479,1.38,2000,194,16,lifestyle_channel_17,2024-10-24
14480,2.12,1207,49,1,tech_channel_32,2024-10-31
14481,4.55,326,12,3,education_channel_47,2024-11-30
14482,5.49,175,10,0,news_channel_17,2024-12-22
14483,4.13,1028,181,3,news_channel_17,2024-10-17
14484,5.05,869,73,1,business_channel_35,2024-11-21
14485,9.95,152,2,0,business_channel_18,2024-12-23
14486,6.93,684,41,0,entertainment_channel_15,2024-11-25
14487,4.03,902,46,6,business_channel_35,2024-10-19
14488,8.3,354,57,3,tech_channel_36,2024-10-25
14489,3.39,1464,75,14,lifestyle_channel_30,2024-10-04
14490,4.92,586,21,3,lifestyle_channel_5,2024-10-10
14491,3.65,1068,45,2,travel_channel_20,2024-11-14
14492,35.55,218,2,0,entertainment_channel_21,2024-11-08
14493,2.77,571,27,1,travel_channel_20,2024-10-25
14494,9.68,381,19,0,business_channel_28,2024-10-16
14495,4.91,840,49,2,news_channel_26,2024-11-20
14496,8.31,389,54,5,news_channel_19,2024-12-08
14497,4.17,780,53,6,education_channel_49,2024-12-19
14498,9.88,538,3,0,travel_channel_8,2024-10-30
14499,7.31,486,6,0,sports_channel_15,2024-12-02
14500,5.93,112,4,0,education_channel_49,2024-12-23
14501,9.53,278,40,7,education_channel_45,2024-11-27
14502,4.79,699,39,1,travel_channel_30,2024-10-21
14503,13.66,194,6,1,entertainment_channel_15,2024-11-18
14504,3.59,529,49,2,business_channel_5,2024-10-29
14505,5.47,966,34,2,travel_channel_30,2024-11-05
14506,9.04,96,6,0,business_channel_27,2024-12-14
14507,3.75,901,122,4,tech_channel_36,2024-10-23
14508,8.06,685,54,1,education_channel_47,2024-10-18
14509,1.5,2000,37,2,lifestyle_channel_18,2024-12-10
14510,3.48,376,41,0,lifestyle_channel_30,2024-11-24
14511,83.55,136,13,0,travel_channel_40,2024-10-19
14512,1.93,227,10,0,travel_channel_40,2024-10-11
14513,7.68,572,109,19,tech_channel_32,2024-12-22
14514,2.87,1432,97,10,tech_channel_36,2024-12-10
14515,9.77,90,4,0,business_channel_12,2024-10-06
14516,3.33,405,73,7,sports_channel_10,2024-12-13
14517,1.95,401,8,1,tech_channel_36,2024-10-08
14518,6.02,122,25,1,business_channel_18,2024-11-12
14519,5.02,121,4,0,business_channel_35,2024-11-30
14520,5.05,848,153,22,news_channel_26,2024-11-23
14521,6.12,293,32,1,lifestyle_channel_30,2024-12-12
14522,87.29,98,3,0,tech_channel_36,2024-11-11
14523,5.84,446,48,8,news_channel_21,2024-12-03
14524,2.72,1470,184,9,travel_channel_20,2024-10-18
14525,4.98,592,18,0,travel_channel_4,2024-11-22
14526,5.93,589,51,7,business_channel_28,2024-12-04
14527,7.47,292,45,1,tech_channel_30,2024-12-28
14528,8.75,463,53,1,lifestyle_channel_18,2024-12-14
14529,3.97,747,59,5,travel_channel_34,2024-12-12
14530,53.41,145,15,2,tech_channel_36,2024-10-08
14531,6.91,511,0,0,business_channel_34,2024-11-30
14532,1.65,1492,61,6,travel_channel_40,2024-12-08
14533,9.05,172,10,0,education_channel_6,2024-12-06
14534,10.0,431,81,3,education_channel_8,2024-10-13
14535,8.71,706,28,1,entertainment_channel_34,2024-11-17
14536,3.04,761,21,3,sports_channel_15,2024-12-23
14537,6.42,448,25,0,business_channel_22,2024-11-21
14538,8.31,632,17,2,travel_channel_30,2024-10-30
14539,7.46,688,20,5,lifestyle_channel_17,2024-11-14
14540,6.14,133,7,1,business_channel_11,2024-12-05
14541,6.12,166,18,0,lifestyle_channel_35,2024-10-04
14542,3.18,420,11,0,news_channel_33,2024-10-16
14543,1.11,662,14,0,news_channel_19,2024-12-25
14544,9.85,174,6,0,education_channel_49,2024-12-25
14545,8.94,505,64,8,travel_channel_49,2024-10-03
14546,1.05,1961,349,51,business_channel_28,2024-10-13
14547,3.83,724,15,3,business_channel_5,2024-10-03
14548,91.93,36,2,0,travel_channel_4,2024-12-07
14549,9.35,582,2,0,lifestyle_channel_35,2024-12-22
14550,5.57,662,27,1,entertainment_channel_23,2024-10-14
14551,34.51,199,25,1,tech_channel_30,2024-12-25
14552,9.2,450,41,10,sports_channel_10,2024-12-23
14553,6.07,453,20,0,entertainment_channel_28,2024-10-18
14554,2.93,1871,119,15,entertainment_channel_28,2024-11-16
14555,4.53,951,109,12,business_channel_49,2024-12-25
14556,7.71,644,15,1,travel_channel_40,2024-10-25
14557,3.4,1329,178,0,lifestyle_channel_30,2024-12-23
14558,1.67,2000,15,2,news_channel_33,2024-10-05
14559,74.38,23,0,0,travel_channel_40,2024-12-18
14560,6.8,349,31,2,lifestyle_channel_35,2024-12-10
14561,3.6,309,15,0,business_channel_22,2024-12-10
14562,1.88,256,14,2,sports_channel_15,2024-12-07
14563,8.24,84,3,0,travel_channel_16,2024-11-27
14564,8.01,396,2,0,entertainment_channel_34,2024-10-13
14565,6.91,548,103,5,education_channel_49,2024-10-29
14566,8.59,106,4,0,entertainment_channel_21,2024-12-31
14567,6.48,591,66,13,business_channel_34,2024-12-19
14568,8.45,528,8,0,entertainment_channel_34,2024-10-27
14569,6.14,622,94,13,tech_channel_32,2024-12-13
14570,1.22,761,20,1,tech_channel_30,2024-11-12
14571,6.24,564,14,1,travel_channel_30,2024-10-29
14572,4.04,953,47,0,news_channel_19,2024-11-20
14573,3.74,558,7,0,sports_channel_5,2024-11-14
14574,1.22,1152,71,14,news_channel_14,2024-12-08
14575,8.44,588,55,4,business_channel_12,2024-10-22
14576,2.74,1085,16,0,business_channel_18,2024-11-08
14577,6.04,122,9,0,tech_channel_2,2024-10-13
14578,3.82,1001,150,7,lifestyle_channel_17,2024-12-20
14579,97.7,62,4,0,entertainment_channel_23,2024-12-01
14580,3.8,1172,193,30,education_channel_6,2024-10-30
14581,8.29,357,24,0,travel_channel_30,2024-11-19
14582,8.82,470,77,11,business_channel_49,2024-12-16
14583,90.59,54,2,0,travel_channel_30,2024-10-28
